Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,78700.000000,79800.000000,78600.000000,79300.000000,79300.000000,55026
2017-11-10,79300.000000,79600.000000,78600.000000,79600.000000,79600.000000,37960
2017-11-13,79000.000000,79700.000000,78000.000000,79700.000000,79700.000000,56410
2017-11-14,80400.000000,86500.000000,79800.000000,82800.000000,82800.000000,140897
2017-11-15,82800.000000,84300.000000,79500.000000,81500.000000,81500.000000,108745
2017-11-16,null,null,null,null,null,null
2017-11-17,81900.000000,83300.000000,81600.000000,83200.000000,83200.000000,58853
2017-11-20,83800.000000,84400.000000,82300.000000,84200.000000,84200.000000,55684
2017-11-21,84200.000000,84500.000000,81800.000000,83700.000000,83700.000000,115946
2017-11-22,83100.000000,87400.000000,82600.000000,87400.000000,87400.000000,114727
2017-11-23,null,null,null,null,null,null
2017-11-24,88900.000000,92600.000000,87400.000000,90800.000000,90800.000000,177022
2017-11-27,91100.000000,92300.000000,87400.000000,87400.000000,87400.000000,92260
2017-11-28,88100.000000,88300.000000,86100.000000,87400.000000,87400.000000,102146
2017-11-29,87400.000000,90600.000000,86500.000000,90600.000000,90600.000000,191441
2017-11-30,89500.000000,90400.000000,87200.000000,87500.000000,87500.000000,85836
2017-12-01,86800.000000,86800.000000,82300.000000,83600.000000,83600.000000,137571
2017-12-04,84200.000000,85300.000000,83000.000000,83400.000000,83400.000000,96334
2017-12-05,83100.000000,88200.000000,83000.000000,85800.000000,85800.000000,89927
2017-12-06,87000.000000,87000.000000,84700.000000,85300.000000,85300.000000,76446
2017-12-07,84500.000000,85300.000000,81500.000000,81500.000000,81500.000000,81505
2017-12-08,82000.000000,84000.000000,81500.000000,82700.000000,82700.000000,48617
2017-12-11,83400.000000,83500.000000,80700.000000,82900.000000,82900.000000,59168
2017-12-12,83900.000000,83900.000000,81900.000000,82400.000000,82400.000000,44642
2017-12-13,82000.000000,83400.000000,81800.000000,82900.000000,82900.000000,68254
2017-12-14,83900.000000,86600.000000,82500.000000,86600.000000,86600.000000,212902
2017-12-15,86800.000000,86800.000000,83100.000000,85100.000000,85100.000000,107100
2017-12-18,85500.000000,85500.000000,83400.000000,84100.000000,84100.000000,52334
2017-12-19,84400.000000,84700.000000,83600.000000,84500.000000,84500.000000,40623
2017-12-21,85900.000000,85900.000000,83200.000000,84300.000000,84300.000000,90260
2017-12-22,82800.000000,84600.000000,82800.000000,84500.000000,84500.000000,70384
2017-12-26,84400.000000,85700.000000,83000.000000,83000.000000,83000.000000,88339
2017-12-27,83000.000000,84600.000000,82000.000000,84600.000000,84600.000000,59814
2017-12-28,83500.000000,84600.000000,82400.000000,82500.000000,82500.000000,76805
2018-01-02,null,null,null,null,null,null
2018-01-03,81200.000000,82500.000000,78800.000000,80100.000000,80100.000000,151612
2018-01-04,80400.000000,80400.000000,76100.000000,76100.000000,76100.000000,159020
2018-01-05,76100.000000,78600.000000,76100.000000,78000.000000,78000.000000,113729
2018-01-08,77100.000000,77600.000000,73900.000000,75300.000000,75300.000000,145462
2018-01-09,75000.000000,75300.000000,73000.000000,74200.000000,74200.000000,120584
2018-01-10,74200.000000,74300.000000,72100.000000,72800.000000,72800.000000,130949
2018-01-11,72800.000000,77500.000000,72500.000000,77400.000000,77400.000000,146353
2018-01-12,76600.000000,77400.000000,74200.000000,77000.000000,77000.000000,111283
2018-01-15,76200.000000,77000.000000,75200.000000,76200.000000,76200.000000,59065
2018-01-16,76200.000000,79000.000000,75500.000000,78500.000000,78500.000000,81920
2018-01-17,78500.000000,81200.000000,78000.000000,81000.000000,81000.000000,120053
2018-01-18,81700.000000,81800.000000,80000.000000,81500.000000,81500.000000,68951
2018-01-19,81800.000000,84400.000000,81100.000000,84100.000000,84100.000000,120488
2018-01-22,84200.000000,85400.000000,83100.000000,85300.000000,85300.000000,624351
2018-01-23,86500.000000,87600.000000,86000.000000,86800.000000,86800.000000,104979
2018-01-24,87000.000000,88400.000000,85500.000000,88400.000000,88400.000000,96012
2018-01-25,87800.000000,90000.000000,87000.000000,90000.000000,90000.000000,93124
2018-01-26,90000.000000,92000.000000,89200.000000,91100.000000,91100.000000,94872
2018-01-29,92300.000000,94200.000000,91100.000000,92400.000000,92400.000000,98486
2018-01-30,91400.000000,96000.000000,89500.000000,94900.000000,94900.000000,165570
2018-01-31,95800.000000,95800.000000,93100.000000,94100.000000,94100.000000,86418
2020-01-10,104100.000000,105500.000000,103100.000000,105000.000000,105000.000000,33044
